Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR38604269	2026-07-09 21:13:15	2026-05-14 00:45:54	805083	5734477532	0	7122	1721		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR38604269/SRR38604269	SRX33410487	KJ201_HiFi	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Revio	SRP700398	PRJNA1465931		1465931	SRS29149136	SAMN59837073	simple	318829	Pyricularia oryzae	Sample from Pyricularia oryzae KJ201							no					SUNCHON NATIONAL UNIVERSITY	SRA2394643		public	85EF7C7B61C55B23845E1861E11DC831	6AE7FC27E5C111F969D98716ADE7D401
SRR37624333	2026-06-15 11:22:51	2026-03-14 00:35:55	754962	16502540789	0	21858	13295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37624/SRR37624333/SRR37624333.1	SRX32504732	T_P3	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28397754	SAMN56501177	simple	318829	Pyricularia oryzae	T_P3							no					KANSAS STATE UNIVERSITY	SRA2352031		public	59B78623D3103D4D2644D13758221646	0D0E2FF4EF71B22D69E9B66F4DBBD207
SRR37628169	2026-06-15 11:22:51	2026-03-14 12:10:51	324255	6515433244	0	20093	5255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37628/SRR37628169/SRR37628169.1	SRX32508570	T_NE20	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365026	SAMN56458204	simple	318829	Pyricularia oryzae	T_NE20							no					KANSAS STATE UNIVERSITY	SRA2352186		public	EC515F96D964A3B2CD3B8297CF2D3186	53C9DA4FBEAE2E9A88CDD931462511AC
SRR37628173	2026-06-15 11:22:51	2026-03-14 12:21:53	274487	5576161455	0	20314	4597		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37628/SRR37628173/SRR37628173.1	SRX32508566	T_OKI18	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365014	SAMN56458200	simple	318829	Pyricularia oryzae	T_OKI18							no					KANSAS STATE UNIVERSITY	SRA2352186		public	E4F281D71A8E03BF91AEFE53AEE7F507	4AC0FE898865994315C6565AF9B6173F
SRR37663708	2026-06-15 11:22:51	2026-03-17 12:33:08	110993	2641639375	0	23800	2221		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663708/SRR37663708.1	SRX32542369	T_B2	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28397755	SAMN56501178	simple	318829	Pyricularia oryzae	T_B2							no					KANSAS STATE UNIVERSITY	SRA2353486		public	A5DE1C0861F6266B25D8E105856A7FEE	327070E78C37585D2DA0328DC671FA9B
SRR37663716	2026-06-15 11:22:51	2026-03-17 14:55:47	274487	5576161455	0	20314	4597		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663716/SRR37663716.1	SRX32542361	T_OKI18	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365014	SAMN56458200	simple	318829	Pyricularia oryzae	T_OKI18							no					KANSAS STATE UNIVERSITY	SRA2353486		public	E4F281D71A8E03BF91AEFE53AEE7F507	4AC0FE898865994315C6565AF9B6173F
SRR37663714	2026-06-15 11:22:51	2026-03-17 12:31:01	232141	3818221596	0	16447	3237		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663714/SRR37663714.1	SRX32542363	L_Br58	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365024	SAMN56458202	simple	318829	Pyricularia oryzae	L_Br58							no					KANSAS STATE UNIVERSITY	SRA2353486		public	BEB33231A82AFF88DCE3CA3E360A2AE3	E26B1A275899BDC16F9D4C3E5685FE8E
SRR37663713	2026-06-15 11:22:51	2026-03-17 12:28:18	452916	5874788270	0	12971	4941		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663713/SRR37663713.1	SRX32542364	T_T47	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365025	SAMN56458203	simple	318829	Pyricularia oryzae	T_T47							no					KANSAS STATE UNIVERSITY	SRA2353486		public	0B95CB9C98BCCCD6EB2877BC2B39551D	296CF80615BEF43F6A724C36BAEBD992
SRR37663712	2026-06-15 11:22:51	2026-03-17 14:48:06	324255	6515433244	0	20093	5255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663712/SRR37663712.1	SRX32542365	T_NE20	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365026	SAMN56458204	simple	318829	Pyricularia oryzae	T_NE20							no					KANSAS STATE UNIVERSITY	SRA2353486		public	EC515F96D964A3B2CD3B8297CF2D3186	53C9DA4FBEAE2E9A88CDD931462511AC
SRR37663711	2026-06-15 11:22:51	2026-03-17 12:32:18	244919	5393286495	0	22020	4509		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663711/SRR37663711.1	SRX32542366	L_ATCC64557	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28365027	SAMN56458205	simple	318829	Pyricularia oryzae	L_ATCC64557							no					KANSAS STATE UNIVERSITY	SRA2353486		public	F642020516DECBCC9647FA1060BD7061	F06BE4D5C12A2ADC8977FB53F4F42DB0
SRR37663709	2026-06-15 11:22:51	2026-03-17 15:34:08	754962	16502540789	0	21858	13295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663709/SRR37663709.1	SRX32542368	T_P3	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28397754	SAMN56501177	simple	318829	Pyricularia oryzae	T_P3							no					KANSAS STATE UNIVERSITY	SRA2353486		public	59B78623D3103D4D2644D13758221646	0D0E2FF4EF71B22D69E9B66F4DBBD207
SRR37663710	2026-06-15 11:22:51	2026-03-17 12:19:59	629337	5830162552	0	9263	4938		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR037/37663/SRR37663710/SRR37663710.1	SRX32542367	T_T21	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP683031	PRJNA1435864		1435864	SRS28401140	SAMN56458206	simple	318829	Pyricularia oryzae	T_T21							no					KANSAS STATE UNIVERSITY	SRA2353486		public	8C1F0727AD8E031BBAE2BB318F538152	7F7B939B33540B65CDDF41B996370A17
SRR34290622	2025-06-29 22:26:27	2025-06-29 22:22:09	170794	2887100267	0	16903	1477		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR034/34290/SRR34290622/SRR34290622.1	SRX29461781	95085-HIFI	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS25606249	SAMN49709672	simple	318829	Pyricularia oryzae	FJ95085-hifi							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA2158574		public	79DDF2A921372F1ED506B07DFE0B16F4	0E509289019D9CA80F74B49A35D576ED
SRR34986243	2025-08-14 04:29:39	2025-08-14 04:25:57	354805	7054312844	0	19882	2487		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR034/34986/SRR34986243/SRR34986243.1	SRX30105002	LIB_HiFi_001	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Revio	SRP608610	PRJNA1305328		1305328	SRS26156765	SAMN50590790	simple	318829	Pyricularia oryzae	RB20-1							no					HUAZHONG AGRICULTURAL UNIVERSITY	SRA2195058		public	03C676699085FB0421BF1BE3D3C2D1D0	02333C586D38C0FDE37C9E2E0AA032AB
SRR35145531	2025-08-26 22:35:34	2025-08-26 22:09:29	49182	1272385215	0	25870	1164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR035/35145/SRR35145531/SRR35145531.1	SRX30251174	HAOGO	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP612972	PRJNA708616		708616	SRS26303770	SAMN18243335	simple	318829	Pyricularia oryzae	Gp0518960							no					JGI	SRA2205624		public	0C6374C071EDE044A1CDDD394EFF99FA	A3D9B701EC353CD5D19566342955098B
SRR35175281	2025-08-28 16:41:25	2025-08-28 16:29:49	36406	908701600	0	24960	822		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR035/35175/SRR35175281/SRR35175281.1	SRX30280165	HAOGS	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP614043	PRJNA708618		708618	SRS26329226	SAMN18243565	simple	318829	Pyricularia oryzae	Gp0518962							no					JGI	SRA2207839		public	065900616B0351521B5A7E99B07DFEAA	F3ECBBA1BF1C2B284798F0BC1C6E2C55
SRR35183582	2025-08-29 07:24:22	2025-08-29 07:09:59	45219	1074626283	0	23764	968		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR035/35183/SRR35183582/SRR35183582.1	SRX30288460	HAOGP	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP614509	PRJNA708617		708617	SRS26337236	SAMN18242898	simple	318829	Pyricularia oryzae	Gp0518961							no					JGI	SRA2208468		public	2D4F53DBA64F3F754C1AA319C86A5D04	E3F81D81566BEF13754F911D4A4E34B2
SRR33419081	2025-05-04 07:37:17	2025-05-04 02:25:26	272426	5764947180	0	21161	2175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR033/33419/SRR33419081/SRR33419081.1	SRX28660034	HCTi	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS24928314	SAMN48319862	simple	318829	Pyricularia oryzae	HCTi							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA2123351		public	76AC56F629FA29A81CB921D804D3163D	6E555219D74E2E21EF229BD092069A71
SRR32814542	2025-04-14 13:18:43	2025-03-26 11:36:00	662748	7792382971	0	11757	4265		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR032/32814/SRR32814542/SRR32814542.1	SRX28098017	PacBio HiFi 70-15	WGS	DNase	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP572294	PRJNA1210831		1210831	SRS24454653	SAMN46257954	simple	318829	Pyricularia oryzae	Magnaporthe oryzae 70-15							no					CHINESE ACADEMY OF SCIENCES	SRA2098263		public	C0D4DFDEA26E151CACE4F31A004D70DF	729BDA1D0FBC0F25F82C700EE91B6C89
SRR30725246	2025-06-01 01:08:20	2024-09-19 14:39:58	352176	8398901215	0	23848	6929		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30725/SRR30725246/SRR30725246.1	SRX26128381	TF05-1MC7202lib	WGS	PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP533629	PRJNA750760		750760	SRS22690544	SAMN43829698	simple	318829	Pyricularia oryzae	TF05-1MC7202							no					KANSAS STATE UNIVERSITY	SRA1975594		public	E66006C577ED5FD43C3AE2400E3D7FE8	2EBF783DDB0F76EF5A04C281AB105EA6
SRR30725252	2025-06-01 01:08:19	2024-09-19 14:33:22	829911	8945310854	0	10778	7387		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30725/SRR30725252/SRR30725252.1	SRX26128375	TF05-1MC5lib2	WGS	PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP533629	PRJNA750760		750760	SRS22690538	SAMN43829692	simple	318829	Pyricularia oryzae	TF05-1MC5-1							no					KANSAS STATE UNIVERSITY	SRA1975594		public	C454CC64F70010247A4291BC2BB9B0D8	7DCF7B40F90ED1E1E0FA449D62EB8BF9
SRR30308154	2025-05-04 07:37:17	2024-08-20 06:26:45	349665	6981513388	0	19966	2930		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308154/SRR30308154.1	SRX25768610	HCT2	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404831	SAMN43111383	simple	318829	Pyricularia oryzae	HCT2							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	8F147720EAFAD5E766534470BDE37988	B7951B14C7E2A61129AB860647B7896E
SRR30308155	2025-05-04 07:37:17	2024-08-20 06:24:46	302609	5939244461	0	19626	2481		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308155/SRR30308155.1	SRX25768609	HCT1	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404830	SAMN43111382	simple	318829	Pyricularia oryzae	HCT1							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	36E4FFF122B567BBE0494AFB3431203C	E37979C7C6D9CFA55C1CD3CF7B4E4CC6
SRR30308156	2025-05-04 07:37:18	2024-08-20 06:12:35	248320	5399549904	0	21744	2411		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308156/SRR30308156.1	SRX25768608	95HPH-4-hifi	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404829	SAMN43143354	simple	318829	Pyricularia oryzae	95HPH-4-hifi							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	AA80F482D5B188042E2EFDB67C0A3ED2	71C8EC1BC0BBC8C7AF4AB1C4D203655B
SRR30308157	2025-05-04 07:37:18	2024-08-20 07:46:32	167977	17186209639	0	102312	14468		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308157/SRR30308157.1	SRX25768607	95HPH-4	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	SRP527452	PRJNA1146767		1146767	SRS22404828	SAMN43111381	simple	318829	Pyricularia oryzae	95HPH-4							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	6D170D4DA88296F85CB9E640045D205F	7CF6D5B4AE34EA8C2E8F715F2082197D
SRR30308158	2025-05-04 07:37:18	2024-08-20 06:28:31	222305	5033063780	0	22640	2223		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308158/SRR30308158.1	SRX25768606	95HPH-3	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404826	SAMN43111380	simple	318829	Pyricularia oryzae	95HPH-3							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	7A87918410A691E19E26E657405410CB	EB5E2E409F09F01F011D3C815605B4F5
SRR30308159	2025-05-04 07:37:18	2024-08-20 06:12:40	207228	4954338633	0	23907	2221		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308159/SRR30308159.1	SRX25768605	95HPH-2	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404827	SAMN43111379	simple	318829	Pyricularia oryzae	95HPH-2							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	D8F70F5BF4572A61F6BE7675986C700B	C4F654A0AFDCFCBAF0098DA0EBB0C87A
SRR30308160	2025-05-04 07:37:18	2024-08-20 06:23:29	192569	4582964805	0	23799	2054		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308160/SRR30308160.1	SRX25768604	95HPH-1	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404825	SAMN43111378	simple	318829	Pyricularia oryzae	95HPH-1							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	0F707CE5A039AA2AE78615E0000D9971	0497019102912B4F5B860189625C9F74
SRR30308161	2025-05-04 07:37:18	2024-08-20 06:27:33	349222	7078296122	0	20268	3014		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308161/SRR30308161.1	SRX25768603	Guy11	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404824	SAMN43111377	simple	318829	Pyricularia oryzae	Guy11							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	567138427DF59096D4128BDBBEA1E869	69491B4B86F2B1F452FF3BD167700D9F
SRR30308162	2025-05-04 07:37:18	2024-08-20 06:23:16	211907	4946072682	0	23340	2030		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308162/SRR30308162.1	SRX25768602	avrpik-1	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404823	SAMN43143353	simple	318829	Pyricularia oryzae	avrpik-1							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	C94CA87B663DCB091BD5D529120DD22F	3EA595A95E3607497A74414A424287A8
SRR30308163	2025-05-04 07:37:18	2024-08-20 06:25:52	287206	6408715888	0	22314	2633		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308163/SRR30308163.1	SRX25768601	HCT1701	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404822	SAMN43111390	simple	318829	Pyricularia oryzae	HCT1701							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	5C69600B5986C68AFCB996CF9C12ABAC	7A4B242D710A76EF23EFACEB68D9FF08
SRR30308164	2025-05-04 07:37:18	2024-08-20 06:27:24	358316	7801455840	0	21772	3187		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308164/SRR30308164.1	SRX25768600	HCT1511	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404821	SAMN43111389	simple	318829	Pyricularia oryzae	HCT1511							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	D6DC54921CF750FC349D9CD6950F0FC8	8B78275434327C0343185F0B58F10074
SRR30308165	2025-05-04 07:37:18	2024-08-20 06:29:19	316109	6900623246	0	21829	2823		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308165/SRR30308165.1	SRX25768599	HCT1504	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404820	SAMN43111388	simple	318829	Pyricularia oryzae	HCT1504							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	D351600D724B8DF0CC5B2640BD79CFA5	168FD8FF90796901A5CF30E2EBC0DD6E
SRR30308166	2025-05-04 07:37:18	2024-08-20 06:31:58	365768	8425388957	0	23034	3401		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308166/SRR30308166.1	SRX25768598	HCT1307	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404819	SAMN43111387	simple	318829	Pyricularia oryzae	HCT1307							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	33E522E0418958A157DCE7B26717FA06	052DD79CDB4A0AE9AF8B47A80A7725A7
SRR30308167	2025-05-04 07:37:18	2024-08-20 06:26:00	267527	5903965885	0	22068	2419		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308167/SRR30308167.1	SRX25768597	HCT1109	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404817	SAMN43111386	simple	318829	Pyricularia oryzae	HCT1109							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	50CC49F442240BDF25AA8296AFB26174	995FF06C2238C9395EEB8E16E4DCA515
SRR30725258	2025-06-01 01:08:19	2024-09-19 14:43:11	325797	8215830005	0	25217	6756		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30725/SRR30725258/SRR30725258.1	SRX26128369	TF05-1MC7lib2	WGS	PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP533629	PRJNA750760		750760	SRS22690533	SAMN36850036	simple	318829	Pyricularia oryzae	TF05-1MC7-1							no					KANSAS STATE UNIVERSITY	SRA1975594		public	D21DAD099C53D5237D830AA4497B50F6	BB06615A7DEB0FAEA823D829D400B1A4
SRR30725257	2025-06-01 01:08:19	2024-09-19 14:42:20	363491	9483454470	0	26089	7800		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30725/SRR30725257/SRR30725257.1	SRX26128370	TF05-1MC7212lib	WGS	PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP533629	PRJNA750760		750760	SRS22690534	SAMN43829699	simple	318829	Pyricularia oryzae	TF05-1MC7212							no					KANSAS STATE UNIVERSITY	SRA1975594		public	EFF84598190DECC2C8695C1BD0108C00	E47031A70D86924FC7B6F4912003941C
SRR30308171	2025-05-04 07:37:18	2024-08-20 06:41:10	83442	8620201197	0	103307	7164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308171/SRR30308171.1	SRX25768593	95085	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	SRP527452	PRJNA1146767		1146767	SRS22404814	SAMN43111376	simple	318829	Pyricularia oryzae	95085							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	0EA7E11CE763E2B14A5DB1F22AF830A6	69274A1F971722A6A1EA14C93542878F
SRR30308168	2025-05-04 07:37:18	2024-08-20 09:16:49	209905	4163547297	0	19835	1751		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308168/SRR30308168.1	SRX25768596	HCT8	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404815	SAMN43111385	simple	318829	Pyricularia oryzae	HCT8							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	89CE556552B0EF249C48A7BBAD65362D	6F1BD421042209767B32530C3335451B
SRR30308169	2025-05-04 07:37:18	2024-08-20 06:13:19	270498	5435235344	0	20093	2068		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR030/30308/SRR30308169/SRR30308169.1	SRX25768595	HCT7	WGS	RANDOM PCR	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP527452	PRJNA1146767		1146767	SRS22404816	SAMN43111384	simple	318829	Pyricularia oryzae	HCT7							no					FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	SRA1949022		public	FE0B017330577C045713EC0396492DA2	01D8AC72D254C95C33DB8FC989EEDE04
DRR417954	2024-06-20 16:53:08	2024-06-20 16:59:09	363081	6215101846	0	17117	5033		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/DRR000/417/DRR417954/DRR417954.1	DRX403521		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP011695	PRJDB14749		1126869	DRS391661	SAMD00555637	simple	318829	Pyricularia oryzae	SAMD00555637							no					IBRC	DRA015148		public	C1A377F7F59CB20C3E81DE2AE0BA516A	6E897CE56EB0D45CFF7238A53084BB5B
DRR417955	2024-06-20 16:53:08	2024-06-20 17:20:37	104801	2067118888	0	19724	1660		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/DRR000/417/DRR417955/DRR417955.1	DRX403522		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP011695	PRJDB14749		1126869	DRS391823	SAMD00555636	simple	318829	Pyricularia oryzae	SAMD00555636							no					IBRC	DRA015149		public	812F3EA408E9A87B21F38481F88D36CE	05E25D0493A156336ECB053CDF799A84
ERR9877784	2024-07-18 21:23:02	2024-07-26 04:02:02	589622	4763001558	0	8078	4131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/ERR009/9877/ERR9877784/ERR9877784.1	ERX9422991		WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	ERP138431	PRJEB53625		858752	ERS12243821	SAMEA110145009	simple	318829	Pyricularia oryzae	d44a							no					IWATE BIOTECHNOLOGY RESEARCH CENTER	ERA15965453		public	63E217983DB9BAB9858DAC03F7B80888	04A9296F59FC4BA7F79D750DEBB89E3A
ERR9877782	2024-07-19 16:05:24	2024-08-14 15:06:07	669476	6296032435	0	9404	5417		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9877/ERR9877782/ERR9877782.1	ERX9422989		WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	ERP138431	PRJEB53625		858752	ERS12243777	SAMEA110144965	simple	318829	Pyricularia oryzae	O23							no					IWATE BIOTECHNOLOGY RESEARCH CENTER	ERA15965187		public	142104093499FAA8BC3EFE83B42D7E97	BD874FFCA0CEB8FC57939F51C63513E5
